matches,fare_amount,duration,passenger_count,tpep_pickup_datetime,pickup_latitude,pickup_longitude,cars combined,new fare,driver cost saved,new duration,fare difference,duration difference,profit difference
"[82, 120]",16.0,19.633333333333333,2,2016-06-09 12:08:04,40.765708923339844,-73.96797943115234,2,14,4.908333333333333,23.633333333333333,-2.0,4.0,2.908333333333333
"[0, 33]",19.5,29.133333333333333,2,2016-06-09 12:15:48,40.7646484375,-73.9738540649414,2,14,7.283333333333333,33.13333333333333,-5.5,4.0,1.7833333333333332
"[10, 27]",17.5,19.483333333333334,3,2016-06-09 12:16:33,40.76120376586913,-73.96643829345702,2,21,4.870833333333334,25.483333333333334,3.5,6.0,8.370833333333334
"[11, 25]",28.0,38.21666666666667,2,2016-06-09 12:16:36,40.77772903442383,-73.95722961425781,2,14,9.554166666666667,42.21666666666667,-14.0,4.0,-4.445833333333333
"[116, 135]",24.5,36.91666666666667,2,2016-06-09 12:30:04,40.75374221801758,-73.9769287109375,2,14,9.229166666666668,40.91666666666667,-10.5,4.0,-1.2708333333333321
"[121, 143]",36.5,50.0,3,2016-06-09 12:31:03,40.72443771362305,-74.00166320800781,2,21,12.5,56.0,-15.5,6.0,-3.0
"[126, 147]",22.0,29.383333333333333,3,2016-06-09 12:34:19,40.75331115722656,-73.97828674316406,2,21,7.345833333333333,35.38333333333333,-1.0,6.0,6.345833333333333
"[128, 146]",28.0,41.7,2,2016-06-09 12:32:22,40.74100112915039,-73.98568725585938,2,14,10.425,45.7,-14.0,4.0,-3.5749999999999993
"[139, 142]",50.0,76.48333333333333,2,2016-06-09 12:33:53,40.71001052856445,-74.01528930664062,2,14,19.120833333333334,80.48333333333333,-36.0,4.0,-16.879166666666666
"[141, 149]",17.5,16.433333333333334,2,2016-06-09 12:33:58,40.74140548706055,-74.00012969970702,2,14,4.108333333333333,20.433333333333334,-3.5,4.0,0.6083333333333334
"[17, 34]",23.5,32.68333333333333,3,2016-06-09 12:17:26,40.77571105957031,-73.97625732421875,2,21,8.170833333333333,38.68333333333333,-2.5,6.0,5.6708333333333325
"[43, 55]",29.5,45.43333333333334,3,2016-06-09 12:19:33,40.74630355834961,-73.98180389404298,2,21,11.358333333333334,51.43333333333334,-8.5,6.0,2.8583333333333343
"[62, 94]",10.5,8.75,3,2016-06-09 12:21:54,40.79757690429688,-73.9713134765625,2,21,2.1875,14.75,10.5,6.0,12.6875
"[63, 92]",18.5,25.416666666666664,4,2016-06-09 12:21:56,40.75249862670898,-73.99273681640625,2,28,6.354166666666666,33.416666666666664,9.5,8.0,15.854166666666666
"[84, 104]",14.0,16.566666666666666,2,2016-06-09 12:24:52,40.764732360839844,-73.95523834228516,2,14,4.141666666666667,20.566666666666666,0.0,4.0,4.141666666666667
"[86, 100]",44.5,54.50000000000001,2,2016-06-09 12:25:00,40.78298950195313,-73.97452545166014,2,14,13.625000000000002,58.50000000000001,-30.5,4.0,-16.875
"[91, 105]",23.0,31.766666666666666,2,2016-06-09 12:25:31,40.75843048095703,-73.9818115234375,2,14,7.941666666666666,35.766666666666666,-9.0,4.0,-1.0583333333333336
"[103, 131]",60.5,51.43333333333333,2,2016-06-09 12:46:52,40.752296447753906,-73.97845458984375,2,14,12.858333333333333,55.43333333333333,-46.5,4.0,-33.641666666666666
"[11, 32]",21.0,31.983333333333334,3,2016-06-09 12:36:01,40.74162673950195,-74.00117492675781,2,21,7.995833333333334,37.983333333333334,0.0,6.0,7.995833333333334
"[128, 134]",9.5,8.45,2,2016-06-09 12:49:42,40.77644348144531,-73.95571899414062,2,14,2.1125,12.45,4.5,4.0,6.6125
"[14, 38]",15.5,19.5,2,2016-06-09 12:36:21,40.73751068115234,-73.98410797119139,2,14,4.875,23.5,-1.5,4.0,3.375
"[21, 27]",22.0,29.383333333333333,3,2016-06-09 12:37:43,40.77495956420898,-73.96517944335938,2,21,7.345833333333333,35.38333333333333,-1.0,6.0,6.345833333333333
"[29, 57]",38.5,60.46666666666667,3,2016-06-09 12:38:56,40.7730712890625,-73.94922637939453,2,21,15.116666666666667,66.46666666666667,-17.5,6.0,-2.383333333333333
"[37, 74]",26.5,40.016666666666666,2,2016-06-09 12:39:37,40.7256088256836,-74.00505065917969,2,14,10.004166666666666,44.016666666666666,-12.5,4.0,-2.4958333333333336
"[41, 69]",15.5,18.316666666666666,2,2016-06-09 12:40:29,40.78854370117188,-73.96923065185547,2,14,4.579166666666667,22.316666666666666,-1.5,4.0,3.0791666666666666
"[43, 81]",16.0,14.916666666666666,3,2016-06-09 12:40:48,40.76813888549805,-73.96186065673827,2,21,3.7291666666666665,20.916666666666664,5.0,5.999999999999998,8.729166666666666
"[44, 53]",14.5,17.133333333333333,2,2016-06-09 12:41:04,40.75460433959961,-73.9832534790039,2,14,4.283333333333333,21.133333333333333,-0.5,4.0,3.783333333333333
"[52, 66]",36.0,56.3,2,2016-06-09 12:41:42,40.76565551757813,-73.97997283935547,2,14,14.075,60.3,-22.0,4.0,-7.925000000000001
"[54, 83]",19.0,25.866666666666667,2,2016-06-09 12:41:52,40.77517318725585,-73.98201751708984,2,14,6.466666666666667,29.866666666666667,-5.0,4.0,1.4666666666666668
"[62, 82]",10.0,8.95,3,2016-06-09 12:42:41,40.7268180847168,-74.00514221191406,2,21,2.2375,14.95,11.0,6.0,13.2375
"[63, 106]",22.0,33.96666666666667,2,2016-06-09 12:42:45,40.739593505859375,-74.0026092529297,2,14,8.491666666666667,37.96666666666667,-8.0,4.0,0.49166666666666714
"[70, 112]",22.5,34.516666666666666,2,2016-06-09 12:43:16,40.768409729003906,-73.95558929443358,2,14,8.629166666666666,38.516666666666666,-8.5,4.0,0.12916666666666643
"[97, 125]",21.5,33.11666666666667,2,2016-06-09 12:46:20,40.762611389160156,-73.98218536376955,2,14,8.279166666666667,37.11666666666667,-7.5,4.0,0.7791666666666668
"[1, 22]",19.0,26.299999999999997,2,2016-06-09 12:52:08,40.75934600830078,-73.97499084472656,2,14,6.574999999999999,30.299999999999997,-5.0,4.0,1.5749999999999993
"[12, 26]",19.0,27.016666666666666,2,2016-06-09 12:53:13,40.76428985595703,-73.97480010986328,2,14,6.754166666666666,31.016666666666666,-5.0,4.0,1.7541666666666664
"[128, 144]",22.0,31.866666666666667,2,2016-06-09 13:07:06,40.75038146972656,-73.99092864990234,2,14,7.966666666666667,35.86666666666667,-8.0,4.0,-0.033333333333333215
"[13, 27]",128.0,109.75,4,2016-06-09 12:53:14,40.75667190551758,-73.973876953125,2,28,27.4375,117.75,-100.0,8.0,-72.5625
"[138, 149]",13.5,16.816666666666666,2,2016-06-09 13:08:01,40.74828720092773,-73.99632263183594,2,14,4.204166666666667,20.816666666666666,0.5,4.0,4.704166666666667
"[145, 146]",14.0,17.283333333333335,3,2016-06-09 13:08:50,40.75112915039063,-73.97393035888672,2,21,4.320833333333334,23.283333333333335,7.0,6.0,11.320833333333333
"[17, 29]",13.0,16.45,2,2016-06-09 12:53:31,40.748756408691406,-73.9886016845703,2,14,4.1125,20.45,1.0,4.0,5.1125
"[18, 33]",10.5,9.600000000000001,2,2016-06-09 12:53:38,40.73000717163085,-73.97920989990234,2,14,2.4000000000000004,13.600000000000001,3.5,4.0,5.9
"[2, 6]",45.5,60.833333333333336,3,2016-06-09 12:52:13,40.705322265625,-74.00784301757811,2,21,15.208333333333334,66.83333333333334,-24.5,6.000000000000007,-9.291666666666666
"[20, 52]",45.0,46.18333333333334,2,2016-06-09 12:53:44,40.76767349243164,-73.95590209960938,2,14,11.545833333333334,50.18333333333334,-31.0,4.0,-19.454166666666666
"[21, 40]",104.0,121.63333333333334,3,2016-06-09 12:53:47,40.76079940795898,-73.98282623291014,2,21,30.408333333333335,127.63333333333334,-83.0,6.0,-52.59166666666667
"[45, 58]",9.0,7.0166666666666675,2,2016-06-09 12:56:34,40.77459716796875,-73.98252868652342,2,14,1.7541666666666669,11.016666666666667,5.0,4.0,6.754166666666666
"[5, 8]",25.0,36.483333333333334,2,2016-06-09 12:52:36,40.76036834716797,-73.98269653320312,2,14,9.120833333333334,40.483333333333334,-11.0,4.0,-1.8791666666666664
"[53, 90]",11.5,12.833333333333336,4,2016-06-09 12:57:42,40.72835540771485,-73.99068450927734,2,28,3.208333333333334,20.833333333333336,16.5,8.0,19.708333333333336
"[59, 68]",11.0,10.316666666666666,2,2016-06-09 12:58:50,40.77283096313477,-73.95840454101562,2,14,2.5791666666666666,14.316666666666666,3.0,4.0,5.579166666666667
"[63, 98]",13.5,13.5,2,2016-06-09 12:59:24,40.7564697265625,-73.97850799560547,2,14,3.375,17.5,0.5,4.0,3.875
"[92, 113]",26.0,40.45,2,2016-06-09 13:02:46,40.7453498840332,-73.99829864501955,2,14,10.1125,44.45,-12.0,4.0,-1.8874999999999993
"[93, 126]",73.5,75.26666666666667,2,2016-06-09 13:02:51,40.75987243652344,-73.9817123413086,2,14,18.816666666666666,79.26666666666667,-59.5,4.0,-40.68333333333334
"[0, 13]",14.0,17.53333333333333,4,2016-06-09 13:12:50,40.7606201171875,-73.97559356689453,2,28,4.383333333333333,25.53333333333333,14.0,8.0,18.383333333333333
"[10, 52]",20.5,23.5,2,2016-06-09 13:11:46,40.78714370727539,-73.97164916992188,2,14,5.875,27.5,-6.5,4.0,-0.625
"[112, 115]",18.0,26.083333333333336,3,2016-06-09 13:25:25,40.759193420410156,-73.9860076904297,2,21,6.520833333333334,32.083333333333336,3.0,6.0,9.520833333333334
"[113, 147]",14.5,17.866666666666667,2,2016-06-09 13:25:25,40.7880859375,-73.94425964355469,2,14,4.466666666666667,21.866666666666667,-0.5,4.0,3.966666666666667
"[16, 46]",25.5,37.083333333333336,2,2016-06-09 13:12:37,40.73474884033203,-73.99085998535155,2,14,9.270833333333334,41.083333333333336,-11.5,4.0,-2.229166666666666
"[17, 42]",29.0,46.083333333333336,3,2016-06-09 13:15:26,40.750160217285156,-73.99179077148438,2,21,11.520833333333334,52.083333333333336,-8.0,6.0,3.520833333333334
"[25, 34]",12.5,13.033333333333331,3,2016-06-09 13:13:20,40.74747085571289,-73.97361755371094,2,21,3.258333333333333,19.03333333333333,8.5,6.0,11.758333333333333
"[28, 47]",17.0,20.733333333333334,2,2016-06-09 13:13:51,40.76829528808594,-73.98141479492188,2,14,5.183333333333334,24.733333333333334,-3.0,4.0,2.1833333333333336
"[4, 9]",19.0,26.183333333333334,3,2016-06-09 13:11:02,40.75227737426758,-73.97542572021484,2,21,6.545833333333333,32.18333333333334,2.0,6.0000000000000036,8.545833333333334
"[40, 68]",41.5,65.60000000000001,3,2016-06-09 13:14:58,40.786380767822266,-73.95691680908203,2,21,16.400000000000002,71.60000000000001,-20.5,6.0,-4.099999999999998
"[41, 61]",23.5,28.866666666666667,2,2016-06-09 13:15:00,40.709129333496094,-74.00711059570312,2,14,7.216666666666667,32.86666666666667,-9.5,4.0,-2.283333333333333
"[57, 71]",15.5,21.1,2,2016-06-09 13:17:04,40.74964904785156,-73.99246215820312,2,14,5.275,25.1,-1.5,4.0,3.7750000000000004
"[60, 83]",37.5,61.150000000000006,2,2016-06-09 13:17:12,40.76128005981445,-73.98375701904298,2,14,15.287500000000001,65.15,-23.5,4.0,-8.212499999999999
"[64, 91]",17.5,24.766666666666666,2,2016-06-09 13:17:54,40.75202941894531,-73.98654174804686,2,14,6.191666666666666,28.766666666666666,-3.5,4.0,2.6916666666666664
"[90, 95]",21.5,29.750000000000004,2,2016-06-09 13:22:27,40.7456169128418,-73.97827911376955,2,14,7.437500000000001,33.75,-7.5,3.9999999999999964,-0.06249999999999911
"[0, 37]",23.0,35.099999999999994,2,2016-06-09 13:29:57,40.76263046264648,-73.97374725341797,2,14,8.774999999999999,39.099999999999994,-9.0,4.0,-0.22500000000000142
"[108, 109]",9.0,8.666666666666668,3,2016-06-09 13:41:27,40.75134658813477,-73.97388458251955,2,21,2.166666666666667,14.666666666666668,12.0,6.0,14.166666666666668
"[112, 123]",60.0,46.266666666666666,2,2016-06-09 13:41:42,40.75055313110352,-73.9715576171875,2,14,11.566666666666666,50.266666666666666,-46.0,4.0,-34.43333333333334
"[114, 139]",22.5,33.31666666666667,4,2016-06-09 13:42:02,40.75167465209961,-73.98251342773438,2,28,8.329166666666667,41.31666666666667,5.5,8.0,13.829166666666667
"[119, 130]",38.5,39.483333333333334,2,2016-06-09 13:42:32,40.74840545654297,-73.98463439941406,2,14,9.870833333333334,43.483333333333334,-24.5,4.0,-14.629166666666666
"[135, 145]",19.0,25.933333333333334,3,2016-06-09 13:44:27,40.77310180664063,-73.98223876953125,2,21,6.483333333333333,31.933333333333334,2.0,6.0,8.483333333333334
"[2, 9]",19.0,23.366666666666667,3,2016-06-09 13:30:16,40.76850891113281,-73.96154022216798,2,21,5.841666666666667,29.366666666666667,2.0,6.0,7.841666666666667
"[22, 68]",12.5,12.05,2,2016-06-09 13:33:16,40.80411148071289,-73.9669418334961,2,14,3.0125,16.05,1.5,4.0,4.5125
"[31, 65]",34.0,52.35000000000001,3,2016-06-09 13:34:18,40.725399017333984,-74.00020599365234,2,21,13.087500000000002,58.35000000000001,-13.0,6.0,0.08750000000000213
"[36, 73]",18.5,26.133333333333333,3,2016-06-09 13:34:33,40.741886138916016,-74.00099945068358,2,21,6.533333333333333,32.13333333333333,2.5,6.0,9.033333333333333
"[53, 57]",13.0,12.633333333333333,2,2016-06-09 13:36:10,40.76057815551758,-73.98761749267578,2,14,3.158333333333333,16.633333333333333,1.0,4.0,4.158333333333333
"[56, 62]",23.0,31.950000000000003,2,2016-06-09 13:36:40,40.7224006652832,-73.9970703125,2,14,7.987500000000001,35.95,-9.0,4.0,-1.0124999999999993
"[65, 101]",31.5,48.233333333333334,3,2016-06-09 13:40:59,40.72412109375,-74.00245666503906,2,21,12.058333333333334,54.233333333333334,-10.5,6.0,1.5583333333333336
"[7, 51]",17.5,20.233333333333334,2,2016-06-09 13:31:06,40.754486083984375,-73.98801422119139,2,14,5.058333333333334,24.233333333333334,-3.5,4.0,1.5583333333333336
"[8, 17]",31.5,49.93333333333334,2,2016-06-09 13:31:15,40.738258361816406,-73.98783874511719,2,14,12.483333333333334,53.93333333333334,-17.5,4.0,-5.016666666666666
"[106, 116]",20.5,26.05,3,2016-06-09 13:56:47,40.75794219970703,-73.97756195068358,2,21,6.5125,32.05,0.5,5.9999999999999964,7.0125
"[107, 108]",33.0,50.1,2,2016-06-09 13:56:52,40.720741271972656,-74.0099868774414,2,14,12.525,54.1,-19.0,4.0,-6.475
"[113, 146]",17.0,15.25,4,2016-06-09 13:57:36,40.755836486816406,-73.96472930908203,2,28,3.8125,23.25,11.0,8.0,14.8125
"[124, 145]",31.5,52.18333333333334,3,2016-06-09 13:58:20,40.7647705078125,-73.95335388183594,2,21,13.045833333333334,58.18333333333334,-10.5,6.0,2.5458333333333343
"[13, 23]",12.5,13.383333333333333,2,2016-06-09 13:46:49,40.762489318847656,-73.96560668945312,2,14,3.345833333333333,17.383333333333333,1.5,4.0,4.845833333333333
"[134, 149]",29.0,42.68333333333334,2,2016-06-09 13:59:16,40.759498596191406,-73.96515655517578,2,14,10.670833333333334,46.68333333333334,-15.0,4.0,-4.329166666666666
"[50, 54]",12.5,13.5,3,2016-06-09 13:51:13,40.785171508789055,-73.95374298095702,2,21,3.375,19.5,8.5,6.0,11.875
"[57, 100]",15.0,18.416666666666668,2,2016-06-09 13:52:26,40.775550842285156,-73.97654724121094,2,14,4.604166666666667,22.416666666666668,-1.0,4.0,3.604166666666667
"[64, 69]",29.5,46.650000000000006,3,2016-06-09 13:52:46,40.76534271240234,-73.97151947021484,2,21,11.662500000000001,52.650000000000006,-8.5,6.0,3.1625000000000014
"[67, 68]",14.5,17.46666666666667,2,2016-06-09 13:53:02,40.740058898925774,-73.98612213134766,2,14,4.366666666666667,21.46666666666667,-0.5,4.0,3.866666666666667
"[85, 109]",91.0,80.15,4,2016-06-09 13:54:37,40.75486755371094,-73.97256469726562,2,28,20.0375,88.15,-63.0,8.0,-42.9625
"[87, 90]",56.5,88.16666666666666,2,2016-06-09 13:54:48,40.71006393432617,-74.01145172119139,2,14,22.041666666666664,92.16666666666666,-42.5,4.0,-20.458333333333336
"[9, 15]",16.0,17.433333333333334,2,2016-06-09 13:46:28,40.77510070800781,-73.96514892578125,2,14,4.358333333333333,21.433333333333334,-2.0,4.0,2.3583333333333334
"[0, 2]",16.5,22.55,2,2016-06-09 14:00:37,40.74309539794922,-74.00745391845702,2,14,5.6375,26.55,-2.5,4.0,3.1375
"[1, 11]",75.5,81.98333333333333,2,2016-06-09 14:00:38,40.764259338378906,-73.98155975341797,2,14,20.495833333333334,85.98333333333333,-61.5,4.0,-41.00416666666666
"[10, 14]",32.5,49.83333333333334,3,2016-06-09 14:02:23,40.72266006469727,-73.9970474243164,2,21,12.458333333333336,55.83333333333334,-11.5,6.0,0.9583333333333357
"[107, 147]",13.0,15.05,2,2016-06-09 14:13:19,40.764068603515625,-73.95578002929686,2,14,3.7625,19.05,1.0,4.0,4.7625
"[115, 146]",30.5,50.0,3,2016-06-09 14:14:19,40.77116394042969,-73.96784210205078,2,21,12.5,56.0,-9.5,6.0,3.0
"[12, 24]",25.5,35.7,2,2016-06-09 14:03:07,40.74396896362305,-73.9879608154297,2,14,8.925,39.7,-11.5,4.0,-2.5749999999999993
"[22, 40]",17.0,20.8,2,2016-06-09 14:03:52,40.76175308227539,-73.96644592285155,2,14,5.2,24.8,-3.0,4.0,2.2
"[26, 35]",55.0,78.11666666666666,3,2016-06-09 14:04:26,40.710975646972656,-74.01586151123048,2,21,19.529166666666665,84.11666666666666,-34.0,6.0,-14.470833333333335
"[4, 36]",27.5,39.983333333333334,4,2016-06-09 14:00:53,40.733436584472656,-73.98994445800781,2,28,9.995833333333334,47.983333333333334,0.5,8.0,10.495833333333334
"[41, 74]",16.0,19.483333333333334,2,2016-06-09 14:06:43,40.76191711425781,-73.9661865234375,2,14,4.870833333333334,23.483333333333334,-2.0,4.0,2.8708333333333336
"[44, 88]",24.0,38.28333333333333,4,2016-06-09 14:06:51,40.75849914550781,-73.95986938476562,2,28,9.570833333333333,46.28333333333333,4.0,8.0,13.570833333333333
"[47, 51]",20.0,20.6,2,2016-06-09 14:07:00,40.73722839355469,-74.00827026367188,2,14,5.15,24.6,-6.0,4.0,-0.8499999999999996
"[49, 58]",31.5,49.58333333333333,2,2016-06-09 14:07:21,40.7631950378418,-73.97824859619139,2,14,12.395833333333332,53.58333333333333,-17.5,4.0,-5.104166666666668
"[69, 111]",11.0,11.816666666666666,2,2016-06-09 14:09:34,40.77896118164063,-73.95817565917969,2,14,2.9541666666666666,15.816666666666666,3.0,4.0,5.954166666666667
"[98, 116]",14.0,16.683333333333334,2,2016-06-09 14:12:38,40.78255081176758,-73.9511489868164,2,14,4.170833333333333,20.683333333333334,0.0,4.0,4.170833333333333
"[99, 113]",24.5,38.083333333333336,2,2016-06-09 14:12:47,40.75129318237305,-73.980224609375,2,14,9.520833333333334,42.083333333333336,-10.5,4.0,-0.9791666666666661
"[1, 16]",25.0,33.58333333333333,2,2016-06-09 14:17:40,40.727237701416016,-73.98865509033203,2,14,8.395833333333332,37.58333333333333,-11.0,4.0,-2.604166666666668
"[113, 145]",24.0,31.866666666666667,3,2016-06-09 14:30:24,40.76736068725585,-73.96648406982422,2,21,7.966666666666667,37.86666666666667,-3.0,6.0,4.966666666666667
"[114, 149]",15.5,18.266666666666666,2,2016-06-09 14:30:26,40.7723503112793,-73.94886016845702,2,14,4.566666666666666,22.266666666666666,-1.5,4.0,3.0666666666666664
"[118, 127]",30.5,49.016666666666666,2,2016-06-09 14:30:41,40.73667907714844,-73.99749755859375,2,14,12.254166666666666,53.016666666666666,-16.5,4.0,-4.245833333333334
"[18, 48]",26.5,39.35,3,2016-06-09 14:19:33,40.787071228027344,-73.97931671142578,2,21,9.8375,45.35,-5.5,6.0,4.3375
"[24, 27]",10.0,8.083333333333332,3,2016-06-09 14:20:47,40.76039123535156,-73.9948959350586,2,21,2.020833333333333,14.083333333333332,11.0,6.0,13.020833333333332
"[31, 60]",37.0,53.33333333333334,4,2016-06-09 14:21:54,40.75949096679688,-73.98033905029298,2,28,13.333333333333336,61.33333333333334,-9.0,8.0,4.333333333333336
"[37, 63]",11.5,12.516666666666666,2,2016-06-09 14:25:46,40.7636833190918,-73.9694061279297,2,14,3.1291666666666664,16.516666666666666,2.5,4.0,5.629166666666666
"[39, 75]",32.0,52.233333333333334,4,2016-06-09 14:22:35,40.75215148925781,-73.97796630859375,2,28,13.058333333333334,60.233333333333334,-4.0,8.0,9.058333333333334
"[4, 35]",18.0,23.7,2,2016-06-09 14:18:02,40.76002883911133,-73.96759033203125,2,14,5.925,27.7,-4.0,4.0,1.9249999999999998
"[50, 70]",14.0,16.650000000000002,2,2016-06-09 14:24:03,40.77051544189453,-73.98210906982422,2,14,4.1625000000000005,20.650000000000002,0.0,4.0,4.1625000000000005
"[52, 59]",25.5,39.1,4,2016-06-09 14:24:11,40.78112030029297,-73.95447540283203,2,28,9.775,47.1,2.5,8.0,12.275
"[62, 79]",18.5,22.933333333333334,2,2016-06-09 14:25:19,40.794376373291016,-73.97380828857422,2,14,5.733333333333333,26.933333333333334,-4.5,4.0,1.2333333333333334
"[64, 106]",22.5,29.733333333333334,2,2016-06-09 14:25:51,40.744983673095696,-73.9725570678711,2,14,7.433333333333334,33.733333333333334,-8.5,4.0,-1.0666666666666664
"[77, 85]",29.5,38.96666666666667,4,2016-06-09 14:27:03,40.74212265014648,-73.99332427978516,2,28,9.741666666666667,46.96666666666667,-1.5,8.0,8.241666666666667
"[81, 111]",21.0,29.15,3,2016-06-09 14:27:11,40.75509643554688,-73.97123718261719,2,21,7.2875,35.15,0.0,6.0,7.2875
"[100, 145]",21.0,31.516666666666666,2,2016-06-09 14:44:30,40.756214141845696,-73.99042510986328,2,14,7.879166666666666,35.516666666666666,-7.0,4.0,0.8791666666666664
"[101, 124]",41.5,67.93333333333334,2,2016-06-09 14:44:35,40.76504135131836,-73.97224426269531,2,14,16.983333333333334,71.93333333333334,-27.5,4.0,-10.516666666666666
"[102, 129]",22.0,28.283333333333335,2,2016-06-09 14:44:49,40.780181884765625,-73.95516204833984,2,14,7.070833333333334,32.28333333333333,-8.0,3.9999999999999964,-0.9291666666666663
"[109, 125]",35.5,55.53333333333334,3,2016-06-09 14:45:32,40.74995040893555,-73.97530364990234,2,21,13.883333333333335,61.53333333333334,-14.5,6.0,-0.6166666666666654
"[11, 29]",34.5,45.96666666666666,3,2016-06-09 14:35:43,40.74885940551758,-73.9879150390625,2,21,11.491666666666665,51.96666666666666,-13.5,6.0,-2.0083333333333346
"[18, 56]",24.0,37.55,2,2016-06-09 14:36:49,40.74380111694336,-73.98348236083984,2,14,9.3875,41.55,-10.0,4.0,-0.6125000000000007
"[19, 64]",58.5,58.2,3,2016-06-09 14:36:59,40.750038146972656,-73.97181701660156,2,21,14.55,64.2,-37.5,6.0,-22.95
"[21, 26]",32.0,47.86666666666667,2,2016-06-09 14:37:27,40.76060485839844,-73.97481536865234,2,14,11.966666666666667,51.86666666666667,-18.0,4.0,-6.033333333333333
"[23, 66]",13.5,17.633333333333333,2,2016-06-09 14:37:17,40.75079727172852,-73.98705291748048,2,14,4.408333333333333,21.633333333333333,0.5,4.0,4.908333333333333
"[33, 53]",19.5,25.65,2,2016-06-09 14:38:19,40.78261947631836,-73.97285461425781,2,14,6.4125,29.65,-5.5,4.0,0.9124999999999996
"[41, 70]",45.5,70.71666666666667,4,2016-06-09 14:38:45,40.71657943725585,-73.99573516845702,2,28,17.679166666666667,78.71666666666667,-17.5,8.0,0.17916666666666714
"[42, 54]",25.5,36.6,2,2016-06-09 14:38:50,40.77755355834961,-73.9772186279297,2,14,9.15,40.6,-11.5,4.0,-2.3499999999999996
"[49, 65]",17.5,24.266666666666666,3,2016-06-09 14:39:08,40.75624084472656,-73.99043273925781,2,21,6.066666666666666,30.266666666666666,3.5,6.0,9.566666666666666
"[59, 63]",17.5,23.916666666666664,3,2016-06-09 14:40:18,40.70476150512695,-74.0147933959961,2,21,5.979166666666666,29.916666666666664,3.5,6.0,9.479166666666666
"[62, 103]",17.5,25.0,4,2016-06-09 14:40:34,40.75408172607422,-73.98030853271484,2,28,6.25,33.0,10.5,8.0,16.75
"[81, 89]",29.5,46.85,2,2016-06-09 14:42:19,40.745361328125,-73.99141693115234,2,14,11.7125,50.85,-15.5,4.0,-3.7874999999999996
"[84, 120]",25.0,33.68333333333334,2,2016-06-09 14:42:29,40.71955490112305,-74.0068130493164,2,14,8.420833333333334,37.68333333333334,-11.0,4.0,-2.5791666666666657
"[96, 143]",15.5,19.75,4,2016-06-09 14:44:09,40.75555038452149,-73.98567962646483,2,28,4.9375,27.75,12.5,8.0,17.4375
"[114, 144]",23.0,28.783333333333335,2,2016-06-09 15:00:58,40.74459457397461,-73.98733520507811,2,14,7.195833333333334,32.78333333333333,-9.0,3.9999999999999964,-1.8041666666666663
"[118, 138]",12.0,13.216666666666667,3,2016-06-09 15:01:22,40.762794494628906,-73.9655990600586,2,21,3.3041666666666667,19.21666666666667,9.0,6.000000000000002,12.304166666666667
"[14, 34]",17.0,24.81666666666667,2,2016-06-09 14:50:17,40.76502990722656,-73.96833801269531,2,14,6.2041666666666675,28.81666666666667,-3.0,4.0,3.2041666666666675
"[2, 38]",29.0,37.36666666666667,4,2016-06-09 14:49:10,40.75122833251953,-73.98265075683594,2,28,9.341666666666667,45.36666666666667,-1.0,8.0,8.341666666666667
"[21, 25]",18.0,22.3,3,2016-06-09 14:50:47,40.717018127441406,-74.00398254394531,2,21,5.575,28.3,3.0,6.0,8.575
"[22, 23]",29.0,42.46666666666667,3,2016-06-09 14:50:49,40.76816177368164,-73.9662551879883,2,21,10.616666666666667,48.46666666666667,-8.0,6.0,2.616666666666667
"[31, 37]",26.0,34.85,3,2016-06-09 14:51:38,40.757755279541016,-73.97561645507811,2,21,8.7125,40.85,-5.0,6.0,3.7125000000000004
"[40, 61]",12.0,14.4,2,2016-06-09 14:52:58,40.755409240722656,-73.9838333129883,2,14,3.6,18.4,2.0,3.9999999999999982,5.6
"[42, 91]",18.0,22.95,3,2016-06-09 14:53:06,40.78015899658203,-73.98047637939453,2,21,5.7375,28.95,3.0,6.0,8.7375
"[51, 86]",23.0,34.61666666666667,2,2016-06-09 14:54:02,40.744285583496094,-73.98329162597656,2,14,8.654166666666667,38.61666666666667,-9.0,4.0,-0.3458333333333332
"[58, 97]",19.0,26.400000000000002,2,2016-06-09 14:54:28,40.728614807128906,-74.0027618408203,2,14,6.6000000000000005,30.400000000000002,-5.0,4.0,1.6000000000000005
"[60, 74]",8.5,5.300000000000001,2,2016-06-09 14:54:41,40.77998352050781,-73.95516204833984,2,14,1.3250000000000002,9.3,5.5,4.0,6.825
"[76, 82]",17.0,15.350000000000001,3,2016-06-09 14:56:24,40.785400390625,-73.97298431396483,2,21,3.8375000000000004,21.35,4.0,6.0,7.8375
"[9, 10]",20.5,22.633333333333333,2,2016-06-09 14:50:00,40.77991485595703,-73.98065185546875,2,14,5.658333333333333,26.633333333333333,-6.5,4.0,-0.8416666666666668
"[118, 127]",30.5,48.06666666666668,3,2016-06-09 15:18:07,40.71233749389648,-74.00887298583984,2,21,12.01666666666667,54.06666666666668,-9.5,6.0,2.5166666666666693
"[14, 66]",18.0,23.916666666666668,2,2016-06-09 15:06:56,40.7664909362793,-73.96095275878906,2,14,5.979166666666667,27.916666666666668,-4.0,4.0,1.979166666666667
"[15, 33]",66.5,113.81666666666668,3,2016-06-09 15:07:02,40.778404235839844,-73.9627227783203,2,21,28.45416666666667,119.81666666666668,-45.5,6.0,-17.04583333333333
